Title,Description,Date,Source
Altın Fed Başkanı'nın kritik konuşması öncesi nasıl seyrediyor?,"Küresel piyasalarda tüm varlık sınıflarında Fed Başkanı Jackson Hole'da yapacağı konuşma beklenirken, altında da fiyatlamaların seyrini bu konuşmaya ilişkin beklentiler belirliyor.",2022-08-25,BloombergHT
Emlak vergisi kanunu kapsamında inşaat maliyet bedelleri belirlendi,"Hazine ve Maliye Bakanlığı ile Çevre, Şehircilik ve İklim Değişikliği Bakanlığı, 2023 yılında emlak vergisine esas olacak binaların metrekare inşaat maliyet bedellerini belirledi.",2022-08-25,BloombergHT
Çin'de yeni teşvik paketi,Çin'de ekonomik aktivitedeki ivme kaybı yönetimi harekete geçirdi. Çin'de yürütmenin başı konumundaki Devlet Konseyi 146 milyar dolarlık yeni bir paket açıkladı.,2022-08-25,BloombergHT
İkinci el otoda yeni kurala süreli istisna,"Ticaret Bakanlığı otomotiv satışlarında 6 ay ve 6 bin kilometre şartı için tek bir istisna olduğu açıklandı. Buna göre söz konusu kuralın tek istisnasını, ikinci el motorlu kara taşıtı ticaretiyle iştigal edenler adına 16 Ağustos 2022 tarihinden önce tescil edilen otomobil ve arazi taşıtlarının bu kişiler tarafından 15 Eylül 2022 tarihine kadar pazarlanması ve bir defaya mahsus satışı oluşturuyor.",2022-08-25,BloombergHT
Çin istihdam piyasası için mali ve parasal politikaları geliştirecek,Çin istihdam piyasasında istikrarı destekleyecek mali ve parasal politikaları geliştirecek,2022-08-25,BloombergHT
Nakamura: BOJ ultra gevşek para politikasını devam ettirmeli,"Japonya Merkez Bankası (BOJ) Yönetim Kurulu üyesi Toyoaki Nakamura, Kovid-19 vaka sayılarında artış ve küresel talepte yavaşlama ile karşı karşıya olan ekonomiyi desteklemek için devasa teşviklerini devam ettirmesi gerektiğini söyledi.",2022-08-25,BloombergHT
"""E-İhracat Destekleri"" belirlendi","E-İhracat Konsorsiyumları, perakende e-ticaret siteleri ve pazaryerlerinin yurt dışında e-ticarete ilişkin pazara giriş stratejileri ile eylem planlarının oluşturulabilmesi amacıyla satın aldıkları sektör, ülke ve e-ihracat odaklı raporlara ilişkin giderleri %50 oranında ve yıllık 1,5 milyon TL'ye kadar desteklenecek. Cumhurbaşkanlığının ""E-İhracat Destekleri Hakkında Karar""ı Resmi Gazete'de yayımlandı.",2022-08-25,BloombergHT
Güney Kore Merkez Bankası faiz artırdı,"Güney Kore Merkez Bankası yedi günlük repo faizini 25 baz puan artışla yüzde 2,5 seviyesine çıkardı.",2022-08-25,BloombergHT
Resmi Gazete'de bugün (25.08.2022),"Resmi Gazete'de yayımlanan yönetmelik, genelge ve tebliğler...",2022-08-25,BloombergHT
Ekonomi ve siyaset gündemi - 25 Ağustos 2022,Ekonomi ve siyaset gündeminde öne çıkanlar...,2022-08-25,BloombergHT
İcralık borçlara devlet desteği,"TBMM'ye sunulacak düzenleme ile 6 milyona yakın vatandaşın yaklaşık 30 milyar lira tutarındaki icralık borcu tasfiye edilecek. Devlet, elektrik, su, doğalgaz, telefon gibi temel ihtiyaçlara ait sözleşmelerden kaynaklanan borçları da üstlenecek.",2022-08-24,BloombergHT
ABD'den İran'a nükleer anlaşma konusunda yanıt,"ABD Dışişleri Bakanlığı, İran ile nükleer anlaşmaya ilişkin taslak metne yönelik İran'ın görüşlerine karşılık verdiklerini duyurdu.",2022-08-24,BloombergHT
"Biden, öğrenci kredileri geri ödemelerine yönelik planını açıkladı","ABD Başkanı Joe Biden, öğrenci kredisi geri ödemelerini son kez 31 Aralık'a kadar ertelediklerini ve yıllık 125 bin doların altında geliri olan kişilerin borçlarında 20 bin dolara kadar af uygulayacaklarını duyurdu.",2022-08-24,BloombergHT
Bakan Nebati'den yurt dışında çalışan Türk işçiler için vergi istisnası açıklaması,"Hazine ve Maliye Bakanı Nureddin Nebati, yurt dışında çalışan işçilere gelir vergisi istisnası getirilmesi çalışmalarının hızlandırılacağını bildirdi.",2022-08-24,BloombergHT
ABD’de bekleyen konut satışları pandemiden beri en düşük seviyeye indi,ABD’de bekleyen konut satışları Temmuz ayında azalan taleple bu yıl altıncı kez geriledi ve pandemiden beri en düşük seviyeye indi.,2022-08-24,BloombergHT
Saxobank'tan altın tahmini,Bloomberg HT yayınına bağlanarak petrol ve değerli metalleri değerlendiren Saxo Bank Emtia Strateji Müdürü Ole Hansen Brent petrol için 95-115 dolar arasında bir beklentiye sahip olduklarını altında ise 1729 seviyesinin kırılması durumunda 1960 dolar seviyesinden bahsedilebileceğini belirtti.,2022-08-24,BloombergHT
Kısa vadeli ticari kredi faizleri yüzde 20'ye yaklaştı,"Türkiye Cumhuriyet Merkez Bankası (TCMB) referans faiz oranını politika faizindeki indirime paralel olarak yüzde 15,34’e çekti. Böylelikle kısa vadeli ticari kredilerde faiz oranları yüzde 20-21 aralığına yaklaştı.",2022-08-24,BloombergHT
İSTAB: Servis maliyetlerimiz yüzde 130 arttı,"İstanbul’da servis ücretlerine yapılan yüzde 19,20'lik zammı değerlendiren İstanbul Taşımacılar Birliği Derneği (İSTAB) Başkanı Turgay Gül, zam tekliflerinin yüzde 50-60 oranında olduğunu, son bir yılda ise maliyetlerinin yüzde 130 arttığını ve yüzde 19’luk zammın yeterli olmadığını söyledi.",2022-08-24,BloombergHT
Wells Fargo'dan dikkat çeken dolar analizi,Wells Fargo'nun yayımladığı Uluslararası Ekonomik Görünüm raporunda Kuzey Amerika haricinde enflasyonda zirvenin henüz görülmemiş olabileceği ve doların Tayvan doları haricinde tüm para birimlerine karşı değer kazanabileceği görüşüne yer verildi. Bankaya göre dolar karşısında en çok değer kaybetmesi öngörülen para birimi Türk lirası.,2022-08-24,BloombergHT
AMB ve BOE’den daha güçlü sıkılaşma beklentileri artıyor,Para piyasalarında Avrupa Merkez Bankası (AMB) ve İngiltere Merkez Bankası’nın (BOE) fiyat baskılarını dizginlemek için gelecek toplantılarda daha cesur adım atması bekleniyor.,2022-08-24,BloombergHT
Spot piyasada elektrik fiyatları (24.08.2022),"Spot piyasada bir megavatsaat elektriğin fiyatı yarın için en yüksek 4 bin lira, en düşük 2 bin 767 lira 13 kuruş olarak belirlendi.",2022-08-24,BloombergHT
İstanbul'da servis ücretlerine zam geldi,"İstanbul Büyükşehir Belediyesi Ulaşım Koordinasyon Merkezi'nde yapılan toplantı sonucunda okul ve personel servislerine yüzde 19,20 zam teklifi kabul edildi.",2022-08-24,BloombergHT
ABD’de dayanıklı mal siparişleri Temmuz’da değişmedi,ABD’de dayanıklı mal siparişleri Temmuz’da artış beklentisine karşılık değişmedi. Çekirdek sermaye siparişleri ise tahminleri aşarak yüksek faize rağmen talebin güçlü olduğuna işaret etti,2022-08-24,BloombergHT
ABD'den Ukrayna'ya 3 milyar dolarlık yardım,"ABD Başkanı Joe Biden, ""Bağımsızlık Günü"" dolayısıyla Ukrayna'ya 2,98 milyar dolarlık silah ve savunma yardımı yapacaklarını duyurdu.",2022-08-24,BloombergHT
Erdoğan: Banka kredilerinde sıkıntının kaynağı politikamız değil,"""Yurtdışı Müteahhitlik Hizmetleri Başarı Ödül Töreni""nde konuşan Cumhurbaşkanı Erdoğan, ""Banka kredilerinde sıkıntının kaynağı politikamız değil. Sıkıntı finans kesimi ile reel sektör arasındaki geçici yaklaşım farkından kaynaklandı"" dedi.",2022-08-24,BloombergHT
İngiltere ilk kez Rusya’dan akaryakıt ithalatı yapmadı,"İngiltere, Ukrayna savaşı nedeniyle Rusya’dan doğalgaz ve petrol akışını durdurma çabaları kapsamında Haziran ayında Rusya’dan akaryakıt ithalatı yapmadı.",2022-08-24,BloombergHT
İstanbul Temmuz'da turist rekoru kırdı,"İstanbul İl Kültür ve Turizm Müdürlüğü verilerine göre İstanbul, Temmuz ayında ağırladığı 1 milyon 759 bin 506 kişi ile son 10 yılın aylık bazda en yüksek yabancı turist sayısına ulaştı.",2022-08-24,BloombergHT
Eurodaki düşüşü ‘jumbo faiz artışı’ da durdurmayabilir,Euro Bölgesi ekonomisindeki zayıf görünüm ve yapısal sorunlar euronun dolar karşısında düşüşüne neden olurken uzmanlar Avrupa Merkez Bankası’nın (AMB) yüksek montanlı faiz artışının dahi para birimindeki düşüşü durdurmayacağı görüşünde.,2022-08-24,BloombergHT
Japonya nükleer enerji politikasında değişikliğe gidiyor,"Yerel medyada çıkan haberlere göre, Japonya yeni nesil nükleer enerji santrallerin geliştirilmesi ve faaliyeti durdurulan reaktörlerin tekrar elektrik üretimine başlamasını istiyor.",2022-08-24,BloombergHT
Alman Uniper kömür yakıtlı enerji santralini yeniden devreye alıyor,Alman enerji şirketi Uniper Gazprom’un Kuzey Akım 1 boru hattını 3 gün süreyle kapatma kararının ardından kömür yakıtlı enerji santrali Heyden 4’ü yeniden faaliyete geçireceğini duyurdu.,2022-08-24,BloombergHT
Rus LNG tesisi Asyalı bazı alıcılara teslimatı durdurdu,Rus LNG şirketi Sakhalin Energy’nin en az bir Kuzey Asyalı müşterisine ödemedeki sıkıntılar ve revize edilen kontratlardaki bazı ertelenmeler nedeniyle sevkiyatları durdurduğu belirtildi.,2022-08-24,BloombergHT
Jackson Hole öncesi şahin mesaj,"Minneapolis Fed Başkanı Neel Kashkari, en büyük korkusunun merkez bankasının fiyat baskılarının boyutu ve kalıcılığını yanlış yorumlaması ve enflasyonu kontrol altına alabilmek için daha sonra daha büyük ölçekli faiz artırımlarına gitmek durumunda kalması olduğunu söyledi.",2022-08-24,BloombergHT
Goldman'da güvercin Jackson Hole beklentisi,"Goldman Sachs, Fed Başkanı Jerome Powell'ın Temmuz ayı FOMC toplantısı sonrası verdiği sıkılaştırma mesajlarını Jackson Hole toplantılarında da tekrarlamasını bekliyor",2022-08-24,BloombergHT
Paraguay Merkez Bankası faiz artırdı,"Paraguay Merkez Bankası, faiz oranını 25 baz puan artırdı",2022-08-24,BloombergHT
Petrol piyasasında ABD stokları etkisi,"Petrol piyasasında Suudi Arabistan tarafından gelen arz kesintisi sinyalleri etkisini korurken, ABD stoklarının gerilediğini gösteren veriler de fiyatlamalara yön veren unsurlardan biri oldu.",2022-08-24,BloombergHT
Asya borsalarında karışık seyir,Asya borsaları güne karışık bir seyirde başladı,2022-08-24,BloombergHT
Suudi Arabistan 2. kez yapay zeka zirvesine ev sahipliği yapacak,"Suudi Arabistan'da, 13-15 Eylül tarihleri arasında ""İnsanlığın İyiliği İçin Yapay Zeka"" temasıyla 2. Uluslararası Yapay Zeka Zirvesi'nin düzenleneceği bildirildi.",2022-08-24,BloombergHT
Ekonomi ve siyaset gündemi - 24 Ağustos 2022,Ekonomi ve siyaset gündeminde öne çıkanlar...,2022-08-24,BloombergHT
İki bölgesel Fed bankası iskonto faizini tam puan artırma yönünde oy kullandı,"ABD Merkez Bankası (Fed) Temmuz ayı iskonto faiz toplantısı tutanaklarında, St. Louis ve Minneapolis Fed bankalarının iskonto faizini 100 baz puan artırma yönünde oy kullandıklarını açıkladı.",2022-08-24,BloombergHT
"ABD, ekonomik büyüme beklentisini düşürdü","Beyaz Saray, ABD ekonomisine ilişkin büyüme beklentisini, bu yıl için yüzde 3,8'den yüzde 1,4'e düşürdü.",2022-08-24,BloombergHT
Resmi Gazete'de bugün (24.08.2022),"Resmi Gazete'de yayımlanan yönetmelik, genelge ve tebliğler...",2022-08-24,BloombergHT
TÜSİAD’dan mektup açıklaması,"TÜSİAD, ABD Hazine Bakanlığı'nın Türk şirketleri yaptırım uygulanan Ruslarla çalışmama konusunda uyardığı iddiasını doğruladı.  ",2022-08-23,BloombergHT
"Apple çalışanı, ticari sırları çalmaktan suçlu bulundu","Apple'ın otonom araçlarına ait ticari sırlarıyla ilgili 2018'de başlattığı dava sona erdi. Eski bir Apple çalışanı olan Xiaolang Zhang, Apple'dan gizli bilgileri çalmaktan suçlu bulundu.",2022-08-23,BloombergHT
"Intel, çip yatırımı için Brookfield ile anlaştı","Dünyanın en büyük mikroçip üreticilerinden Intel, Arizona'da çip fabrikalarına 30 milyar dolara varan yatırım için Kanada merkezli varlık yöneticisi Brookfield Asset Management ile anlaştı.",2022-08-23,BloombergHT
ABD'de imalat sanayi PMI 2 yılın en düşüğünde,"ABD'de imalat sanayi Satınalma Yöneticileri Endeksi (PMI), Ağustos'ta aylık bazda 0,9 puan azalışla 51,3'e inerek Temmuz 2020'den bu yana en düşük seviyeye geriledi.",2022-08-23,BloombergHT
"Tera Yatırım, BGC Partners’ı satın aldı","Tera Yatırım, BGC Holdings'e ait olan BGC Partners Menkul Değerler'in tamamını satın aldı.",2022-08-23,BloombergHT
ABD’de yeni konut satışları 2016’dan beri en düşük seviyeye indi,ABD’de yeni konut satışları yüksek borçlanma maliyetleri ve azalan taleple altıncı ayda da düşüşünü sürdürdü,2022-08-23,BloombergHT
Asya LNG fiyatları beş ayın zirvesinde,Asya LNG fiyatları dünya genelinde yaşanan arz sıkıntısı ve tüketicilerin kış tedarikini garanti altına alma mücadelesi nedeniyle sert bir şekilde yükselerek beş ayın zirvesini gördü.,2022-08-23,BloombergHT
ÇİB/ Dalbeler: Ekim ya da Kasım'da faaliyetlerimizi durdurabiliriz,"ABD tarafından Türk iş örgütlerine yaptırımlarla ilgili gönderilen uyarı mektubunu değerlendiren Çelik İhracatçıları Birliği (ÇİB) Başkan Yardımcısı Uğur Dalbeler, Rusya'nın tek pazarı olan Türkiye'ye fiyatları düşürdüğünü bunun da yerli üreticiyi zora soktuğunu dile getirdi. Dalbeler, ""Ekim veya Kasım ayında rekabet gücünün zayıflamasından dolayı faaliyetlerimizi durdurabiliriz"" dedi.",2022-08-23,BloombergHT
Borrell: Bu hafta sonu İran ile nükleer anlaşma olabilir,"Avrupa Birliği (AB) Dış İlişkiler ve Güvenlik Politikaları Yüksek Temsilcisi Josep Borrell, ABD'den onay gelmesi halinde bu hafta sonu İran ile nükleer anlaşma olabileceğini söyledi.",2022-08-23,BloombergHT
Avrupa'da 500 yılın en ağır kuraklığı uyarısı,Avrupa Birliği'nin ön raporuna göre kıta son 500 yılın en ağır kuraklığını yaşarken bu durumun bazı ürünlerin hasadında önemli kayıplara neden olduğu belirtildi.,2022-08-23,BloombergHT
Doğalgaz tesisat projelerinde yeni dönem,"Doğalgaz tesisatı yapılacak binalarda, bina tesisat projesinin tüm dairelerin kapısına kadar doğalgaz hattı yapılacak şekilde hazırlanması zorunlu hale geldi. Doğalgaz dağıtım şirketleri sadece merkezi sisteme gaz arzı sağlanacak şekilde hazırlanmış projeleri kabul etmeyecek.",2022-08-23,BloombergHT
TÜFE'ye endeksli kıymetlerde iskonto oranı yükseltildi,TÜFE’ye endeksli kıymetlerin teminat sistemindeki iskonto oranı yüzde 50’den yüzde 60’a yükseltildi.,2022-08-23,BloombergHT
Ultra gevşek para politikası uygulayan Japonya’da enflasyon göstergeleri rekor seviyede,"Japonya’da yüksek enerji maliyetleri ve para birimi yendeki zayıf seyir, işletmeleri maliyetleri tüketicilere yansıtmaya zorlarken enflasyon göstergeleri rekor seviyeye ulaştı.",2022-08-23,BloombergHT
Sberbank Kazakistan'dan çekiliyor,"Sberbank’tan yapılan yazılı açıklamada, bankanın Kazakistan’daki iştirakinin Kazakistan’daki Baiterek Holding’e satıldığı belirtildi.",2022-08-23,BloombergHT
Kalyoncu: İstanbul Havalimanı’nda yüzde 50’nin altına düşmeyiz,"Kalyon Holding Yönetim Kurulu Başkanı Cemal Kalyoncu, İstanbul Havalimanı için görüşmek isteyenlerin olduğunu, ancak kendilerinin bir satış kararı bulunmadığını söyledi. Bir satış kararı olsa da ortağı ile birlikte yüzde 50’nin altında hisseye düşmeyeceklerini belirten Kalyoncu, önceliklerinin yenilenebilir enerji yatırımları olduğunu aktardı. Kalyoncu, tam entegre güneş panel fabrikasına 5 yıl içinde 2 milyar dolarlık yatırım yapacaklarının da altını çizdi.",2022-08-23,BloombergHT
"Bozdağ'dan ""kira anlaşmazlıkları"" mesajı","Adalet Bakanı Bozdağ ""Kira alacakları, kat mülkiyeti ve komşuluk hukukundan doğan ihtilafları arabuluculuğun konusu haline getiriyoruz"" dedi.",2022-08-23,BloombergHT
“Ticari kredilerde faiz sınırı adımıyla faizlerde gerileme hedeflendi”,"Hazine ve Maliye Bakanı Nureddin Nebati, ticari kredilerde faiz sınırı adımı ile faizlerde gerilemenin hedeflendiğini belirtti. Nebati dar gelirliler için 2 yeni destek çalışmasının tamamlandığını ve yakında açıklanacağını söyledi",2022-08-23,BloombergHT
Bakan Kurum'dan sosyal konut açıklaması,"Çevre, Şehircilik ve İklim Değişikliği Bakanı Murat Kurum, ""İstanbul'da geliri 16 bin, diğer illerde 14 bin liranın altında olanlar TOKİ'ye başvurabilecek, 240 aya kadar vade imkanı olacak"" dedi.",2022-08-23,BloombergHT
Euro Bölgesi’nde ekonomik aktivite 2. ayda da düştü,Euro Bölgesi’nde ekonomik aktivite ikinci ayda da daralarak talepteki azalma ve birçok sektördeki zayıflamanın resesyona neden olabileceği sinyali verdi.,2022-08-23,BloombergHT
ABD'de gaz fiyatları 14 yılın zirvesinde,ABD'de doğalgaz vadeli fiyatları küresel stokların kış talebini karşılayamayacağına dair endişeler nedeniyle 2008'den bu yana ilk kez 10 doların üzerine çıktı.,2022-08-23,BloombergHT
Endonezya'dan sürpriz faiz artışı,"Endonezya Merkez Bankası politika faizini 25 baz puan artışla yüzde 3,75 seviyesine çıkardı. Ekonomistler faizin sabit bırakılmasını bekliyordu.",2022-08-23,BloombergHT
Bilgin: EYT ile ilgili masada tek formül var,"Çalışma ve Sosyal Güvenlik Bakanı Vedat Bilgin, ""Hollanda, Almanya modellerinden bahsediliyor, bunlar doğru değil. Masamızda sadece bir tane EYT formülü var"" dedi.",2022-08-23,BloombergHT
Güney Koreli yetkililer won’daki spekülasyonları yakından izliyor,Güney Kore’de yetkililer para birimi won’un 13 yılın en düşük seviyesine inmesinin ardından para biriminde spekülatif hareketleri yakından takip ettikleri uyarısı yaptı.,2022-08-23,BloombergHT
